count,hate_speech,offensive_language,neither,class,tweet,tweet_clean,tweet_lemma,tweet_nouns,tweet_sym,tweet_verbs,tweet_nv,num_tokens
3,0,2,1,1,"@Morning_Joe Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!",mentionhere wonder how many us citizens have joined isis after listening to joe scarborough trash this  black president   good job joe,mentionhere wonder how many us citizen have join isis after listen to joe scarborough trash this   black president    good job joe,mentionhere us citizen isis joe scarborough trash president job joe,,wonder join listen,mentionhere us citizen isis joe scarborough trash president job joe wonder join listen,23
3,0,2,1,1,@Morning_Joe You bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war? Sick idiot!!,mentionhere you bitch and complain about how bad our vets are being treated yet you are still willing to send them off to war  sick idiot,mentionhere -PRON- bitch and complain about how bad -PRON- vet be be treat yet -PRON- be still willing to send -PRON- off to war   sick idiot,mentionhere bitch vet war sick idiot,,complain treat send,mentionhere bitch vet war sick idiot complain treat send,27
6,0,6,0,1,@MosoKnowso @ShaeGreyyy thats a goddamn terrible joke you gbe lookin bitch,mentionhere mentionhere thats a goddamn terrible joke you gbe lookin bitch,mentionhere mentionhere that s a goddamn terrible joke -PRON- gbe lookin bitch,mentionhere mentionhere goddamn joke lookin bitch,,s gbe,mentionhere mentionhere goddamn joke lookin bitch s gbe,12
3,1,2,0,1,"@Mr2damngood4u ....you tink u done made a funny? nigga come #lookatathehood&gt; I got nightclubs, trannies, crackheads, dealers, COME AT ME&gt;",mentionhere     you tink u done made a funny  nigga come hashtaghere gt  i got nightclubs  trannies  crackheads  dealers  come at me gt,mentionhere      -PRON- tink u done make a funny   nigga come hashtaghere gt   i get nightclub   trannie   crackhead   dealer   come at -PRON- gt,mentionhere u done nigga gt nightclub trannie crackhead dealer,,tink make come get come,mentionhere u done nigga gt nightclub trannie crackhead dealer tink make come get come,29
3,2,1,0,0,@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ugly gay nigga bitch fucking peace of shit,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere ugly gay nigga bitch fucking peace of shit,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere ugly gay nigga bitch fuck peace of shit,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere gay nigga bitch peace shit,,fuck,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere gay nigga bitch peace shit fuck,14
3,3,0,0,0,@MrMooncricket @FuckTheMallcops @AtBlackface @UncleUnco @BobbyBotsods @RacistNegro69 y'all is coons n uncle toms,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere y all is coons n uncle toms,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere y all be coon n uncle tom,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere y coon uncle tom,,,mentionhere mentionhere mentionhere mentionhere mentionhere mentionhere y coon uncle tom,13
3,2,1,0,0,"@MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!",mentionhere mentionhere fuck you  stupid ass coward ass punk bitch faggot ass racist piece of shit  punk  bitch  ain t worth my time,mentionhere mentionhere fuck -PRON-   stupid ass coward ass punk bitch faggot ass racist piece of shit   punk   bitch   ain t worth -PRON- time,mentionhere mentionhere ass ass punk bitch faggot ass racist piece shit punk bitch ain t time,,,mentionhere mentionhere ass ass punk bitch faggot ass racist piece shit punk bitch ain t time,27
3,0,3,0,1,@MrPOONsoaker lmao 6&#8242;0 but I&#8217;m hella skinny so bitches don&#8217;t like me,mentionhere lmao     but i   m hella skinny so bitches don   t like me,mentionhere lmao      but i    m hella skinny so bitch don    t like -PRON-,mentionhere lmao m hella skinny bitch don t,,,mentionhere lmao m hella skinny bitch don t,16
3,0,3,0,1,@MsKeeKee90s yh I did niggah yh that shyt dope trust me fam ..,mentionhere yh i did niggah yh that shyt dope trust me fam,mentionhere yh i do niggah yh that shyt dope trust -PRON- fam,mentionhere yh niggah yh shyt dope,,trust,mentionhere yh niggah yh shyt dope trust,12
3,2,1,0,0,"@MyNameShouldBe only one problem theres a ""no pussies allowed"" sorry @kerrythekilla...",mentionhere only one problem theres a  no pussies allowed  sorry mentionhere,mentionhere only one problem there s a   no pussy allow   sorry mentionhere,mentionhere problem pussy sorry mentionhere,,s allow,mentionhere problem pussy sorry mentionhere s allow,14
3,0,3,0,1,@Myalynn__x3 bitch im sick .,mentionhere bitch im sick,mentionhere bitch -PRON- be sick,mentionhere bitch,,be,mentionhere bitch be,5
3,0,3,0,1,@Myalynn__x3 freeze bitch &#128514;&#128514;,mentionhere freeze bitch,mentionhere freeze bitch,mentionhere freeze bitch,,,mentionhere freeze bitch,3
3,2,1,0,0,@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,mentionhere mentionhere lmao nigga shoulda said i would be balless bc dat cold bitch wont stop blowin mehashtaghere,mentionhere mentionhere lmao nigga shoulda say i would be balless bc dat cold bitch will not stop blowin mehashtaghere,mentionhere mentionhere lmao nigga shoulda bc dat bitch blowin,,say would will stop,mentionhere mentionhere lmao nigga shoulda bc dat bitch blowin say would will stop,19
3,2,1,0,0,"@NYRKelsMads @DaniloNavarro85 Hey fag, I said this was your aunts. *He* said it was you.",mentionhere mentionhere hey fag  i said this was your aunts   he  said it was you,mentionhere mentionhere hey fag   i say this be -PRON- aunt    -PRON-   say -PRON- be -PRON-,mentionhere mentionhere hey fag aunt,,say say,mentionhere mentionhere hey fag aunt say say,18
3,3,0,0,0,@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.,mentionhere mentionhere jews and white race traitors have to be swept clean so the aryan race can survive,mentionhere mentionhere jews and white race traitor have to be sweep clean so the aryan race can survive,mentionhere mentionhere jews race traitor race,,sweep can survive,mentionhere mentionhere jews race traitor race sweep can survive,18
3,0,3,0,1,@New_Dinero Alright pussy.,mentionhere alright pussy,mentionhere alright pussy,mentionhere pussy,,,mentionhere pussy,3
3,2,1,0,0,@Newser big fucking deal...cry baby niggers,mentionhere big fucking deal   cry baby niggers,mentionhere big fucking deal    cry baby nigger,mentionhere big fucking deal cry baby nigger,,,mentionhere big fucking deal cry baby nigger,8
3,1,2,0,1,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back,mentionhere bitch i hit you with the dm and a nigga aint dm back,mentionhere bitch i hit -PRON- with the dm and a nigga be not dm back,mentionhere bitch dm nigga,,hit be,mentionhere bitch dm nigga hit be,15
3,2,0,1,0,@Nien_Nunb what did you search? Gay redneck episode 1 play?,mentionhere what did you search  gay redneck episode  play,mentionhere what do -PRON- search   gay redneck episode   play,mentionhere gay redneck episode play,,search,mentionhere gay redneck episode play search,11
3,0,3,0,1,@NoreigaStacks he forced it lol mad bitches came to my mind thru every bar,mentionhere he forced it lol mad bitches came to my mind thru every bar,mentionhere -PRON- force -PRON- lol mad bitch come to -PRON- mind thru every bar,mentionhere bitch mind bar,,force lol come,mentionhere bitch mind bar force lol come,14
3,2,1,0,0,@NotoriousBM95 @gezus__ @Rodriguez5_ your getting blocked faggot,mentionhere mentionhere mentionhere your getting blocked faggot,mentionhere mentionhere mentionhere -PRON- get block faggot,mentionhere mentionhere faggot,,mentionhere get block,mentionhere mentionhere faggot mentionhere get block,7
3,2,1,0,0,@NyJusDntGAF just like a nig to come home when ever they want,mentionhere just like a nig to come home when ever they want,mentionhere just like a nig to come home when ever -PRON- want,mentionhere nig,,come want,mentionhere nig come want,12
3,2,1,0,0,@OG_HARM @moetzart @duckydynamo look at this nigger ass nigger shit right here,mentionhere mentionhere mentionhere look at this nigger ass nigger shit right here,mentionhere mentionhere mentionhere look at this nigger ass nigger shit right here,mentionhere mentionhere mentionhere nigger nigger shit,,look,mentionhere mentionhere mentionhere nigger nigger shit look,12
3,0,3,0,1,@OMGitsKariC ima call his retarded ass,mentionhere ima call his retarded ass,mentionhere -PRON- be going to call -PRON- retarded ass,mentionhere going to call ass,,be,mentionhere going to call ass be,8
3,2,1,0,0,@OVOtilUOverDose @flossinlawson11 niggers*,mentionhere mentionhere niggers,mentionhere mentionhere nigger,mentionhere mentionhere nigger,,,mentionhere mentionhere nigger,3
3,3,0,0,0,@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,mentionhere dont tell me what to do  fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot,mentionhere do not tell -PRON- what to do   fuck ball kike nigger cunt tit cocksucker chink spic piss bitch bastard pussy faggot,mentionhere ball kike nigger cunt cocksucker chink spic piss bitch bastard faggot,,tell tit,mentionhere ball kike nigger cunt cocksucker chink spic piss bitch bastard faggot tell tit,23
3,3,0,0,0,@OfficialSkaiS kill yourself ugly ass monkey looking shit,mentionhere kill yourself ugly ass monkey looking shit,mentionhere kill -PRON- ugly ass monkey look shit,mentionhere monkey shit,,kill look,mentionhere monkey shit kill look,8
3,2,1,0,0,@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.,mentionhere mentionhere yes i m white washed because i don t go around repping my hood and saying a bunch of ignorant nig terms,mentionhere mentionhere yes i m white wash because i don t go around reppe -PRON- hood and say a bunch of ignorant nig term,mentionhere mentionhere i m white t hood bunch nig term,,wash don go reppe say,mentionhere mentionhere i m white t hood bunch nig term wash don go reppe say,24
3,0,2,1,1,"@OleanderPlume But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch.. Ron, yes the hell it is get out your book",mentionhere but no joke i will say no it is not an oleander and wife will say son of a bitch   ron  yes the hell it is get out your book,mentionhere but no joke i will say no -PRON- be not an oleander and wife will say son of a bitch    ron   yes the hell -PRON- be get out -PRON- book,mentionhere joke oleander wife son bitch ron hell book,,will say will say,mentionhere joke oleander wife son bitch ron hell book will say will say,33
3,0,3,0,1,"@OprahSideNigga @95ToInfinite 
exotic bitches
do exotic things
these hoes aint loyal",mentionhere mentionhere exotic bitches do exotic things these hoes aint loyal,mentionhere mentionhere exotic bitch do exotic thing these hoe be not loyal,mentionhere mentionhere bitch thing hoe,,be,mentionhere mentionhere bitch thing hoe be,12
3,0,3,0,1,"@OptimusOdd mine will say ""the intimidator"" &#128514;&#128514; cause bitches can't handle it.&#128514;",mentionhere mine will say  the intimidator         cause bitches can t handle it,mentionhere mine will say   the intimidator          cause bitch can t handle -PRON-,mentionhere mine intimidator bitch,,will say can t handle,mentionhere mine intimidator bitch will say can t handle,14
3,0,2,1,1,@Oreo @NHL if u zoom in you can see his hairy nipples,mentionhere mentionhere if u zoom in you can see his hairy nipples,mentionhere mentionhere if u zoom in -PRON- can see -PRON- hairy nipple,mentionhere mentionhere u zoom nipple,,can see,mentionhere mentionhere u zoom nipple can see,12
3,2,1,0,0,@Oskzilla fuck you fag!,mentionhere fuck you fag,mentionhere fuck -PRON- fag,mentionhere fuck,,fag,mentionhere fuck fag,4
3,2,1,0,0,@Oskzilla fuck you niggah you gay. Lol,mentionhere fuck you niggah you gay  lol,mentionhere fuck -PRON- niggah -PRON- gay   lol,mentionhere fuck lol,,niggah gay,mentionhere fuck lol niggah gay,8
3,0,3,0,1,@Oskzilla not fair! You're still a faggot -.-,mentionhere not fair  you re still a faggot,mentionhere not fair   -PRON- re still a faggot,mentionhere faggot,,re,mentionhere faggot re,9
3,0,3,0,1,"@OurCofE An end to the ordination of women and faggots, whose only aim is to weaken and split our communion.",mentionhere an end to the ordination of women and faggots  whose only aim is to weaken and split our communion,mentionhere an end to the ordination of woman and faggot   whose only aim be to weaken and split -PRON- communion,end ordination woman faggot aim communion,,mentionhere weaken split,end ordination woman faggot aim communion mentionhere weaken split,21
3,2,1,0,0,@PablyAndrew it was Paul McCartney faggot,mentionhere it was paul mccartney faggot,mentionhere -PRON- be paul mccartney faggot,mentionhere paul mccartney faggot,,,mentionhere paul mccartney faggot,6
3,3,0,0,0,"@PatDollard Fuckin muzzie cunts, should all be deported, savages",mentionhere fuckin muzzie cunts  should all be deported  savages,mentionhere fuckin muzzie cunts   should all be deport   savage,mentionhere fuckin muzzie cunts savage,,should deport,mentionhere fuckin muzzie cunts savage should deport,11
3,2,0,1,0,@PatriotsOrg Screw the ragheads.,mentionhere screw the ragheads,mentionhere screw the raghead,mentionhere raghead,,screw,mentionhere raghead screw,4
3,2,1,0,0,@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy,mentionhere mentionhere mentionhere you fuckin yankees i ll be there in  months i ll meet you pussy,mentionhere mentionhere mentionhere -PRON- fuckin yankees i will be there in   month i will meet -PRON- pussy,mentionhere mentionhere mentionhere yankees month,,fuckin will will meet,mentionhere mentionhere mentionhere yankees month fuckin will will meet,18
